,Calendar_Year,Calendar_Month,Route,Average_Daily_Ridership,city
3431,2021,10,3,5489,Philadelphia
3432,2021,10,4,4064,Philadelphia
3433,2021,10,5,1938,Philadelphia
3434,2021,10,6,3596,Philadelphia
3435,2021,10,7,3144,Philadelphia
3436,2021,10,8,1156,Philadelphia
3437,2021,10,9,2988,Philadelphia
3438,2021,10,T1,4690,Philadelphia
3439,2021,10,T4,5467,Philadelphia
3440,2021,10,12,1476,Philadelphia
3441,2021,10,T3,5950,Philadelphia
3442,2021,10,14,3661,Philadelphia
3443,2021,10,G1,5596,Philadelphia
3444,2021,10,16,4545,Philadelphia
3445,2021,10,17,5532,Philadelphia
3446,2021,10,18,8513,Philadelphia
3447,2021,10,19,861,Philadelphia
3448,2021,10,20,2846,Philadelphia
3449,2021,10,21,6793,Philadelphia
3450,2021,10,22,2812,Philadelphia
3451,2021,10,23,10698,Philadelphia
3452,2021,10,24,1351,Philadelphia
3453,2021,10,25,2966,Philadelphia
3454,2021,10,26,6678,Philadelphia
3455,2021,10,27,2583,Philadelphia
3456,2021,10,28,1159,Philadelphia
3457,2021,10,29,2622,Philadelphia
3458,2021,10,30,822,Philadelphia
3459,2021,10,31,3060,Philadelphia
3460,2021,10,32,3312,Philadelphia
3461,2021,10,33,7063,Philadelphia
3462,2021,10,T2,5418,Philadelphia
3463,2021,10,35,81,Philadelphia
3464,2021,10,T5,6129,Philadelphia
3465,2021,10,37,2079,Philadelphia
3466,2021,10,38,1700,Philadelphia
3467,2021,10,39,1295,Philadelphia
3468,2021,10,40,5258,Philadelphia
3469,2021,10,42,6436,Philadelphia
3470,2021,10,43,1680,Philadelphia
3471,2021,10,44,2099,Philadelphia
3472,2021,10,45,4165,Philadelphia
3473,2021,10,46,3573,Philadelphia
3474,2021,10,47,12407,Philadelphia
3475,2021,10,48,4562,Philadelphia
3476,2021,10,49,2093,Philadelphia
3477,2021,10,50,1280,Philadelphia
3478,2021,10,52,9026,Philadelphia
3479,2021,10,53,1711,Philadelphia
3480,2021,10,54,4187,Philadelphia
3481,2021,10,55,2873,Philadelphia
3482,2021,10,56,6965,Philadelphia
3483,2021,10,57,6161,Philadelphia
3484,2021,10,58,5149,Philadelphia
3485,2021,10,59,3091,Philadelphia
3486,2021,10,60,6316,Philadelphia
3487,2021,10,61,2499,Philadelphia
3488,2021,10,62,75,Philadelphia
3489,2021,10,64,4130,Philadelphia
3490,2021,10,65,5336,Philadelphia
3491,2021,10,66,6531,Philadelphia
3492,2021,10,67,3100,Philadelphia
3493,2021,10,68,1445,Philadelphia
3494,2021,10,70,5032,Philadelphia
3495,2021,10,73,1599,Philadelphia
3496,2021,10,75,1858,Philadelphia
3497,2021,10,77,576,Philadelphia
3498,2021,10,78,47,Philadelphia
3499,2021,10,79,3609,Philadelphia
3500,2021,10,80,138,Philadelphia
3501,2021,10,84,2252,Philadelphia
3502,2021,10,88,1193,Philadelphia
3503,2021,10,89,1085,Philadelphia
3504,2021,10,90,241,Philadelphia
3505,2021,10,92,115,Philadelphia
3506,2021,10,93,719,Philadelphia
3507,2021,10,94,192,Philadelphia
3508,2021,10,95,245,Philadelphia
3509,2021,10,96,705,Philadelphia
3510,2021,10,97,425,Philadelphia
3511,2021,10,98,509,Philadelphia
3512,2021,10,99,744,Philadelphia
3513,2021,10,D1,1881,Philadelphia
3514,2021,10,D2,1906,Philadelphia
3515,2021,10,103,595,Philadelphia
3516,2021,10,104,1930,Philadelphia
3517,2021,10,105,794,Philadelphia
3518,2021,10,106,739,Philadelphia
3519,2021,10,107,595,Philadelphia
3520,2021,10,108,3161,Philadelphia
3521,2021,10,109,2776,Philadelphia
3522,2021,10,110,1382,Philadelphia
3523,2021,10,111,855,Philadelphia
3524,2021,10,112,483,Philadelphia
3525,2021,10,113,4198,Philadelphia
3526,2021,10,114,1198,Philadelphia
3527,2021,10,115,653,Philadelphia
3528,2021,10,117,1282,Philadelphia
3529,2021,10,118,227,Philadelphia
3530,2021,10,119,435,Philadelphia
3531,2021,10,120,238,Philadelphia
3532,2021,10,123,501,Philadelphia
3533,2021,10,124,995,Philadelphia
3534,2021,10,125,989,Philadelphia
3535,2021,10,126,338,Philadelphia
3536,2021,10,127,164,Philadelphia
3537,2021,10,128,238,Philadelphia
3538,2021,10,129,529,Philadelphia
3539,2021,10,130,376,Philadelphia
3540,2021,10,131,400,Philadelphia
3541,2021,10,132,238,Philadelphia
3542,2021,10,133,46,Philadelphia
3543,2021,10,135,455,Philadelphia
3544,2021,10,139,264,Philadelphia
3545,2021,10,150,28,Philadelphia
3546,2021,10,201,35,Philadelphia
3547,2021,10,204,113,Philadelphia
3548,2021,10,206,63,Philadelphia
3549,2021,10,310,218,Philadelphia
3550,2021,10,311,106,Philadelphia
3551,2021,10,47M,725,Philadelphia
3552,2021,10,BLVDDIR,2050,Philadelphia
3553,2021,10,B1 OWL,1085,Philadelphia
3554,2021,10,63,10598,Philadelphia
3555,2021,10,71,3036,Philadelphia
3556,2021,10,41,1816,Philadelphia
3557,2021,10,K,5726,Philadelphia
3558,2021,10,51,4119,Philadelphia
3559,2021,10,LUCYGO,663,Philadelphia
3560,2021,10,LUCYGR,409,Philadelphia
3561,2021,10,L1 OWL,1199,Philadelphia
3562,2021,10,82,6202,Philadelphia
3563,2021,10,81,3472,Philadelphia
3564,2021,11,1,1926,Philadelphia
3565,2021,11,2,3278,Philadelphia
3566,2021,11,3,5438,Philadelphia
3567,2021,11,4,3799,Philadelphia
3568,2021,11,5,1828,Philadelphia
3569,2021,11,6,3360,Philadelphia
3570,2021,11,7,3269,Philadelphia
3571,2021,11,8,1169,Philadelphia
3572,2021,11,9,2834,Philadelphia
3573,2021,11,T1,4690,Philadelphia
3574,2021,11,T4,5607,Philadelphia
3575,2021,11,12,1480,Philadelphia
3576,2021,11,T3,5696,Philadelphia
3577,2021,11,14,3465,Philadelphia
3578,2021,11,G1,4418,Philadelphia
3579,2021,11,16,4255,Philadelphia
3580,2021,11,17,5267,Philadelphia
3581,2021,11,18,8115,Philadelphia
3582,2021,11,19,840,Philadelphia
3583,2021,11,20,2877,Philadelphia
3584,2021,11,21,6559,Philadelphia
3585,2021,11,22,2691,Philadelphia
3586,2021,11,23,10079,Philadelphia
3587,2021,11,24,1305,Philadelphia
3588,2021,11,25,2898,Philadelphia
3589,2021,11,26,6523,Philadelphia
3590,2021,11,27,2526,Philadelphia
3591,2021,11,28,1116,Philadelphia
3592,2021,11,29,2800,Philadelphia
3593,2021,11,30,813,Philadelphia
3594,2021,11,31,2961,Philadelphia
3595,2021,11,32,3100,Philadelphia
3596,2021,11,33,6480,Philadelphia
3597,2021,11,T2,5507,Philadelphia
3598,2021,11,35,78,Philadelphia
3599,2021,11,T5,6177,Philadelphia
3600,2021,11,37,2161,Philadelphia
3601,2021,11,38,1604,Philadelphia
3602,2021,11,39,1353,Philadelphia
3603,2021,11,40,5181,Philadelphia
3604,2021,11,42,6578,Philadelphia
3605,2021,11,43,1564,Philadelphia
3606,2021,11,44,2045,Philadelphia
3607,2021,11,45,4069,Philadelphia
3608,2021,11,46,3470,Philadelphia
3609,2021,11,47,11744,Philadelphia
3610,2021,11,48,4356,Philadelphia
3611,2021,11,49,2087,Philadelphia
3612,2021,11,50,1208,Philadelphia
3613,2021,11,52,8627,Philadelphia
3614,2021,11,53,1752,Philadelphia
3615,2021,11,54,3998,Philadelphia
3616,2021,11,55,2800,Philadelphia
3617,2021,11,56,6040,Philadelphia
3618,2021,11,57,5786,Philadelphia
3619,2021,11,58,5057,Philadelphia
3620,2021,11,59,2780,Philadelphia
3621,2021,11,60,6041,Philadelphia
3622,2021,11,61,2354,Philadelphia
3623,2021,11,62,74,Philadelphia
3624,2021,11,64,3928,Philadelphia
3625,2021,11,65,5037,Philadelphia
3626,2021,11,66,6375,Philadelphia
3627,2021,11,67,2858,Philadelphia
3628,2021,11,68,1600,Philadelphia
3629,2021,11,70,5007,Philadelphia
3630,2021,11,73,1468,Philadelphia
3631,2021,11,75,1984,Philadelphia
3632,2021,11,77,570,Philadelphia
3633,2021,11,78,43,Philadelphia
3634,2021,11,79,3578,Philadelphia
3635,2021,11,80,126,Philadelphia
3636,2021,11,84,2315,Philadelphia
3637,2021,11,88,1174,Philadelphia
3638,2021,11,89,1021,Philadelphia
3639,2021,11,90,241,Philadelphia
3640,2021,11,92,112,Philadelphia
3641,2021,11,93,696,Philadelphia
3642,2021,11,94,214,Philadelphia
3643,2021,11,95,247,Philadelphia
3644,2021,11,96,698,Philadelphia
3645,2021,11,97,437,Philadelphia
3646,2021,11,98,500,Philadelphia
3647,2021,11,99,731,Philadelphia
3648,2021,11,D1,1881,Philadelphia
3649,2021,11,D2,1906,Philadelphia
3650,2021,11,103,596,Philadelphia
3651,2021,11,104,1906,Philadelphia
3652,2021,11,105,775,Philadelphia
3653,2021,11,106,750,Philadelphia
3654,2021,11,107,608,Philadelphia
3655,2021,11,108,3194,Philadelphia
3656,2021,11,109,2816,Philadelphia
3657,2021,11,110,1391,Philadelphia
3658,2021,11,111,847,Philadelphia
3659,2021,11,112,531,Philadelphia
3660,2021,11,113,4153,Philadelphia
3661,2021,11,114,1178,Philadelphia
3662,2021,11,115,647,Philadelphia
3663,2021,11,117,1253,Philadelphia
3664,2021,11,118,190,Philadelphia
3665,2021,11,119,427,Philadelphia
3666,2021,11,120,243,Philadelphia
3667,2021,11,123,538,Philadelphia
3668,2021,11,124,1043,Philadelphia
3669,2021,11,125,1031,Philadelphia
3670,2021,11,126,350,Philadelphia
3671,2021,11,127,160,Philadelphia
3672,2021,11,128,222,Philadelphia
3673,2021,11,129,534,Philadelphia
3674,2021,11,130,340,Philadelphia
3675,2021,11,131,401,Philadelphia
3676,2021,11,132,249,Philadelphia
3677,2021,11,133,37,Philadelphia
3678,2021,11,135,442,Philadelphia
3679,2021,11,139,264,Philadelphia
3680,2021,11,150,21,Philadelphia
3681,2021,11,201,26,Philadelphia
3682,2021,11,204,109,Philadelphia
3683,2021,11,206,57,Philadelphia
3684,2021,11,310,250,Philadelphia
3685,2021,11,311,111,Philadelphia
3686,2021,11,47M,727,Philadelphia
3687,2021,11,BLVDDIR,1847,Philadelphia
3688,2021,11,B1 OWL,1045,Philadelphia
3689,2021,11,63,10064,Philadelphia
3690,2021,11,71,3019,Philadelphia
3691,2021,11,41,1798,Philadelphia
3692,2021,11,K,5638,Philadelphia
3693,2021,11,51,4100,Philadelphia
3694,2021,11,LUCYGO,661,Philadelphia
3695,2021,11,LUCYGR,405,Philadelphia
3696,2021,11,L1 OWL,1064,Philadelphia
3697,2021,11,82,5996,Philadelphia
3698,2021,11,81,3302,Philadelphia
3699,2021,12,1,1757,Philadelphia
3700,2021,12,2,2907,Philadelphia
3701,2021,12,3,4787,Philadelphia
3702,2021,12,4,3570,Philadelphia
3703,2021,12,5,1653,Philadelphia
3704,2021,12,6,2926,Philadelphia
3705,2021,12,7,3135,Philadelphia
3706,2021,12,8,1049,Philadelphia
3707,2021,12,9,2622,Philadelphia
3708,2021,12,T1,4586,Philadelphia
3709,2021,12,T4,5264,Philadelphia
3710,2021,12,12,1400,Philadelphia
3711,2021,12,T3,5447,Philadelphia
3712,2021,12,14,3477,Philadelphia
3713,2021,12,G1,4319,Philadelphia
3714,2021,12,16,3942,Philadelphia
3715,2021,12,17,5246,Philadelphia
3716,2021,12,18,8067,Philadelphia
3717,2021,12,19,722,Philadelphia
3718,2021,12,20,2595,Philadelphia
3719,2021,12,21,6160,Philadelphia
3720,2021,12,22,2516,Philadelphia
3721,2021,12,23,9288,Philadelphia
3722,2021,12,24,1228,Philadelphia
3723,2021,12,25,2644,Philadelphia
3724,2021,12,26,6033,Philadelphia
3725,2021,12,27,2339,Philadelphia
3726,2021,12,28,1001,Philadelphia
3727,2021,12,29,2286,Philadelphia
3728,2021,12,30,683,Philadelphia
3729,2021,12,31,2728,Philadelphia
3730,2021,12,32,2623,Philadelphia
3731,2021,12,33,6324,Philadelphia
3732,2021,12,T2,5173,Philadelphia
3733,2021,12,35,82,Philadelphia
3734,2021,12,T5,5677,Philadelphia
3735,2021,12,37,2024,Philadelphia
3736,2021,12,38,1580,Philadelphia
3737,2021,12,39,1113,Philadelphia
3738,2021,12,40,4416,Philadelphia
3739,2021,12,42,5808,Philadelphia
3740,2021,12,43,1425,Philadelphia
3741,2021,12,44,1831,Philadelphia
3742,2021,12,45,3836,Philadelphia
3743,2021,12,46,3093,Philadelphia
3744,2021,12,47,11751,Philadelphia
3745,2021,12,48,4284,Philadelphia
3746,2021,12,49,1857,Philadelphia
3747,2021,12,50,1138,Philadelphia
3748,2021,12,52,7890,Philadelphia
3749,2021,12,53,1587,Philadelphia
3750,2021,12,54,3754,Philadelphia
3751,2021,12,55,2689,Philadelphia
3752,2021,12,56,6439,Philadelphia
3753,2021,12,57,5273,Philadelphia
3754,2021,12,58,4695,Philadelphia
3755,2021,12,59,2392,Philadelphia
3756,2021,12,60,5847,Philadelphia
3757,2021,12,61,2226,Philadelphia
3758,2021,12,62,62,Philadelphia
3759,2021,12,64,3558,Philadelphia
3760,2021,12,65,4495,Philadelphia
3761,2021,12,66,5402,Philadelphia
3762,2021,12,67,2578,Philadelphia
3763,2021,12,68,1586,Philadelphia
3764,2021,12,70,4545,Philadelphia
3765,2021,12,73,1244,Philadelphia
3766,2021,12,75,1883,Philadelphia
3767,2021,12,77,485,Philadelphia
3768,2021,12,78,39,Philadelphia
3769,2021,12,79,3120,Philadelphia
3770,2021,12,80,107,Philadelphia
3771,2021,12,84,2071,Philadelphia
3772,2021,12,88,937,Philadelphia
3773,2021,12,89,989,Philadelphia
3774,2021,12,90,237,Philadelphia
3775,2021,12,92,123,Philadelphia
3776,2021,12,93,715,Philadelphia
3777,2021,12,94,220,Philadelphia
3778,2021,12,95,281,Philadelphia
3779,2021,12,96,752,Philadelphia
3780,2021,12,97,421,Philadelphia
3781,2021,12,98,469,Philadelphia
3782,2021,12,99,770,Philadelphia
3783,2021,12,D1,1839,Philadelphia
3784,2021,12,D2,1863,Philadelphia
3785,2021,12,103,459,Philadelphia
3786,2021,12,104,1715,Philadelphia
3787,2021,12,105,763,Philadelphia
3788,2021,12,106,679,Philadelphia
3789,2021,12,107,557,Philadelphia
3790,2021,12,108,3167,Philadelphia
3791,2021,12,109,2802,Philadelphia
3792,2021,12,110,1319,Philadelphia
3793,2021,12,111,755,Philadelphia
3794,2021,12,112,430,Philadelphia
3795,2021,12,113,3959,Philadelphia
3796,2021,12,114,1108,Philadelphia
3797,2021,12,115,587,Philadelphia
3798,2021,12,117,1157,Philadelphia
3799,2021,12,118,174,Philadelphia
3800,2021,12,119,400,Philadelphia
3801,2021,12,120,224,Philadelphia
3802,2021,12,123,586,Philadelphia
3803,2021,12,124,1251,Philadelphia
3804,2021,12,125,1091,Philadelphia
3805,2021,12,126,310,Philadelphia
3806,2021,12,127,180,Philadelphia
3807,2021,12,128,253,Philadelphia
3808,2021,12,129,564,Philadelphia
3809,2021,12,130,333,Philadelphia
3810,2021,12,131,375,Philadelphia
3811,2021,12,132,241,Philadelphia
3812,2021,12,133,44,Philadelphia
3813,2021,12,135,431,Philadelphia
3814,2021,12,139,259,Philadelphia
3815,2021,12,150,24,Philadelphia
3816,2021,12,201,27,Philadelphia
3817,2021,12,204,101,Philadelphia
3818,2021,12,206,51,Philadelphia
3819,2021,12,310,252,Philadelphia
3820,2021,12,311,95,Philadelphia
3821,2021,12,47M,679,Philadelphia
3822,2021,12,BLVDDIR,1769,Philadelphia
3823,2021,12,B1 OWL,1097,Philadelphia
3824,2021,12,63,9369,Philadelphia
3825,2021,12,71,2640,Philadelphia
3826,2021,12,41,1500,Philadelphia
3827,2021,12,K,5076,Philadelphia
3828,2021,12,51,3469,Philadelphia
3829,2021,12,LUCYGO,559,Philadelphia
3830,2021,12,LUCYGR,331,Philadelphia
3831,2021,12,L1 OWL,1111,Philadelphia
3832,2021,12,82,5514,Philadelphia
3833,2021,12,81,2928,Philadelphia
3834,2021,9,1,1773,Philadelphia
3835,2022,1,1,1557,Philadelphia
3836,2022,1,2,2400,Philadelphia
3837,2022,1,3,4497,Philadelphia
3838,2022,1,4,2961,Philadelphia
3839,2022,1,5,1496,Philadelphia
3840,2022,1,6,2970,Philadelphia
3841,2022,1,7,2559,Philadelphia
3842,2022,1,8,951,Philadelphia
3843,2022,1,9,2392,Philadelphia
3844,2022,1,T1,3856,Philadelphia
3845,2022,1,T4,5136,Philadelphia
3846,2022,1,12,1216,Philadelphia
3847,2022,1,T3,4599,Philadelphia
3848,2022,1,14,4661,Philadelphia
3849,2022,1,G1,3772,Philadelphia
3850,2022,1,16,3368,Philadelphia
3851,2022,1,17,4950,Philadelphia
3852,2022,1,18,8164,Philadelphia
3853,2022,1,19,650,Philadelphia
3854,2022,1,20,2302,Philadelphia
3855,2022,1,21,5157,Philadelphia
3856,2022,1,22,2212,Philadelphia
3857,2022,1,23,7926,Philadelphia
3858,2022,1,24,986,Philadelphia
3859,2022,1,25,2212,Philadelphia
3860,2022,1,26,5298,Philadelphia
3861,2022,1,27,2110,Philadelphia
3862,2022,1,28,834,Philadelphia
3863,2022,1,29,2178,Philadelphia
3864,2022,1,30,632,Philadelphia
3865,2022,1,31,2329,Philadelphia
3866,2022,1,32,2314,Philadelphia
3867,2022,1,33,6067,Philadelphia
3868,2022,1,T2,4527,Philadelphia
3869,2022,1,35,76,Philadelphia
3870,2022,1,T5,5628,Philadelphia
3871,2022,1,37,1807,Philadelphia
3872,2022,1,38,1334,Philadelphia
3873,2022,1,39,961,Philadelphia
3874,2022,1,40,4304,Philadelphia
3875,2022,1,42,5536,Philadelphia
3876,2022,1,43,1209,Philadelphia
3877,2022,1,44,1618,Philadelphia
3878,2022,1,45,3341,Philadelphia
3879,2022,1,46,2707,Philadelphia
3880,2022,1,47,9931,Philadelphia
3881,2022,1,48,3833,Philadelphia
3882,2022,1,49,1721,Philadelphia
3883,2022,1,50,1033,Philadelphia
3884,2022,1,52,6915,Philadelphia
3885,2022,1,53,1297,Philadelphia
3886,2022,1,54,3328,Philadelphia
3887,2022,1,55,2528,Philadelphia
3888,2022,1,56,5397,Philadelphia
3889,2022,1,57,4524,Philadelphia
3890,2022,1,58,4091,Philadelphia
3891,2022,1,59,2017,Philadelphia
3892,2022,1,60,6251,Philadelphia
3893,2022,1,61,1951,Philadelphia
3894,2022,1,62,62,Philadelphia
3895,2022,1,64,3154,Philadelphia
3896,2022,1,65,4292,Philadelphia
3897,2022,1,66,4370,Philadelphia
3898,2022,1,67,2344,Philadelphia
3899,2022,1,68,1371,Philadelphia
3900,2022,1,70,3687,Philadelphia
3901,2022,1,73,1076,Philadelphia
3902,2022,1,75,1366,Philadelphia
3903,2022,1,77,403,Philadelphia
3904,2022,1,78,25,Philadelphia
3905,2022,1,79,2969,Philadelphia
3906,2022,1,80,77,Philadelphia
3907,2022,1,84,1747,Philadelphia
3908,2022,1,88,913,Philadelphia
3909,2022,1,89,843,Philadelphia
3910,2022,1,90,212,Philadelphia
3911,2022,1,92,85,Philadelphia
3912,2022,1,93,593,Philadelphia
3913,2022,1,94,174,Philadelphia
3914,2022,1,95,222,Philadelphia
3915,2022,1,96,620,Philadelphia
3916,2022,1,97,360,Philadelphia
3917,2022,1,98,433,Philadelphia
3918,2022,1,99,628,Philadelphia
3919,2022,1,D1,1547,Philadelphia
3920,2022,1,D2,1567,Philadelphia
3921,2022,1,103,491,Philadelphia
3922,2022,1,104,1511,Philadelphia
3923,2022,1,105,661,Philadelphia
3924,2022,1,106,633,Philadelphia
3925,2022,1,107,481,Philadelphia
3926,2022,1,108,2686,Philadelphia
3927,2022,1,109,2384,Philadelphia
3928,2022,1,110,1075,Philadelphia
3929,2022,1,111,723,Philadelphia
3930,2022,1,112,442,Philadelphia
3931,2022,1,113,3303,Philadelphia
3932,2022,1,114,940,Philadelphia
3933,2022,1,115,555,Philadelphia
3934,2022,1,117,1012,Philadelphia
3935,2022,1,118,173,Philadelphia
3936,2022,1,119,382,Philadelphia
3937,2022,1,120,217,Philadelphia
3938,2022,1,123,435,Philadelphia
3939,2022,1,124,893,Philadelphia
3940,2022,1,125,910,Philadelphia
3941,2022,1,126,272,Philadelphia
3942,2022,1,127,144,Philadelphia
3943,2022,1,128,186,Philadelphia
3944,2022,1,129,439,Philadelphia
3945,2022,1,130,270,Philadelphia
3946,2022,1,131,310,Philadelphia
3947,2022,1,132,203,Philadelphia
3948,2022,1,133,25,Philadelphia
3949,2022,1,135,368,Philadelphia
3950,2022,1,139,216,Philadelphia
3951,2022,1,150,22,Philadelphia
3952,2022,1,201,31,Philadelphia
3953,2022,1,204,94,Philadelphia
3954,2022,1,206,51,Philadelphia
3955,2022,1,310,213,Philadelphia
3956,2022,1,311,90,Philadelphia
3957,2022,1,47M,514,Philadelphia
3958,2022,1,BLVDDIR,1366,Philadelphia
3959,2022,1,B1 OWL,769,Philadelphia
3960,2022,1,63,8093,Philadelphia
3961,2022,1,71,2523,Philadelphia
3962,2022,1,41,1313,Philadelphia
3963,2022,1,K,4395,Philadelphia
3964,2022,1,51,3386,Philadelphia
3965,2022,1,LUCYGO,632,Philadelphia
3966,2022,1,LUCYGR,343,Philadelphia
3967,2022,1,L1 OWL,954,Philadelphia
3968,2022,1,82,4936,Philadelphia
3969,2022,1,81,2554,Philadelphia
3970,2022,2,1,1919,Philadelphia
3971,2022,2,2,3002,Philadelphia
3972,2022,2,3,5368,Philadelphia
3973,2022,2,4,3595,Philadelphia
3974,2022,2,5,1793,Philadelphia
3975,2022,2,6,3491,Philadelphia
3976,2022,2,7,3087,Philadelphia
3977,2022,2,8,1196,Philadelphia
3978,2022,2,9,2740,Philadelphia
3979,2022,2,T1,5107,Philadelphia
3980,2022,2,T4,6802,Philadelphia
3981,2022,2,12,1478,Philadelphia
3982,2022,2,T3,6090,Philadelphia
3983,2022,2,14,5061,Philadelphia
3984,2022,2,G1,4995,Philadelphia
3985,2022,2,16,3996,Philadelphia
3986,2022,2,17,5723,Philadelphia
3987,2022,2,18,10566,Philadelphia
3988,2022,2,19,775,Philadelphia
3989,2022,2,20,2668,Philadelphia
3990,2022,2,21,6526,Philadelphia
3991,2022,2,22,2625,Philadelphia
3992,2022,2,23,9838,Philadelphia
3993,2022,2,24,1307,Philadelphia
3994,2022,2,25,2743,Philadelphia
3995,2022,2,26,6467,Philadelphia
3996,2022,2,27,2511,Philadelphia
3997,2022,2,28,1119,Philadelphia
3998,2022,2,29,2734,Philadelphia
3999,2020,11,47,7323,Philadelphia
4000,2020,11,48,3189,Philadelphia
4001,2020,11,49,1240,Philadelphia
4002,2020,11,50,809,Philadelphia
4003,2020,11,52,5852,Philadelphia
4004,2020,11,53,1189,Philadelphia
4005,2020,11,54,2927,Philadelphia
4006,2020,11,55,2050,Philadelphia
4007,2020,11,56,4422,Philadelphia
4008,2020,11,57,4363,Philadelphia
4009,2020,11,58,3344,Philadelphia
4010,2020,11,59,1884,Philadelphia
4011,2020,11,60,4423,Philadelphia
4012,2020,11,61,1842,Philadelphia
4013,2020,11,62,102,Philadelphia
4014,2020,11,64,2456,Philadelphia
4015,2020,11,65,3249,Philadelphia
4016,2020,11,66,4322,Philadelphia
4017,2020,11,67,2002,Philadelphia
4018,2020,11,68,1013,Philadelphia
4019,2020,11,70,3426,Philadelphia
4020,2020,11,73,981,Philadelphia
4021,2020,11,75,1345,Philadelphia
4022,2020,11,77,349,Philadelphia
4023,2020,11,78,32,Philadelphia
4024,2020,11,79,2300,Philadelphia
4025,2020,11,80,92,Philadelphia
4026,2020,11,84,1525,Philadelphia
4027,2020,11,88,931,Philadelphia
4028,2020,11,89,707,Philadelphia
4029,2020,11,90,167,Philadelphia
4030,2020,11,92,130,Philadelphia
4031,2020,11,93,509,Philadelphia
4032,2020,11,94,202,Philadelphia
4033,2020,11,95,238,Philadelphia
4034,2020,11,96,556,Philadelphia
4035,2020,11,97,281,Philadelphia
4036,2020,11,98,397,Philadelphia
4037,2020,11,99,515,Philadelphia
4038,2020,11,D1,1129,Philadelphia
4039,2020,11,D2,1143,Philadelphia
4040,2020,11,103,538,Philadelphia
4041,2020,11,104,1220,Philadelphia
4042,2020,11,105,497,Philadelphia
4043,2020,11,106,501,Philadelphia
4044,2020,11,107,397,Philadelphia
4045,2020,11,108,2182,Philadelphia
4046,2020,11,109,1750,Philadelphia
4047,2020,11,110,806,Philadelphia
4048,2020,11,111,590,Philadelphia
4049,2020,11,112,451,Philadelphia
4050,2020,11,113,2752,Philadelphia
4051,2020,11,114,767,Philadelphia
4052,2020,11,115,497,Philadelphia
4053,2020,11,117,825,Philadelphia
4054,2020,11,118,202,Philadelphia
4055,2020,11,119,300,Philadelphia
4056,2020,11,120,151,Philadelphia
4057,2020,11,123,408,Philadelphia
4058,2020,11,124,793,Philadelphia
4059,2020,11,125,928,Philadelphia
4060,2020,11,126,227,Philadelphia
4061,2020,11,127,128,Philadelphia
4062,2020,11,128,147,Philadelphia
4063,2020,11,129,366,Philadelphia
4064,2020,11,130,246,Philadelphia
4065,2020,11,131,301,Philadelphia
4066,2020,11,132,155,Philadelphia
4067,2020,11,133,35,Philadelphia
4068,2020,11,139,174,Philadelphia
4069,2020,11,150,12,Philadelphia
4070,2020,11,201,43,Philadelphia
4071,2020,11,204,85,Philadelphia
4072,2020,11,206,63,Philadelphia
4073,2020,11,310,187,Philadelphia
4074,2020,11,311,97,Philadelphia
4075,2020,11,47M,338,Philadelphia
4076,2020,11,BLVDDIR,1352,Philadelphia
4077,2020,11,B1 OWL,765,Philadelphia
4078,2020,11,63,6849,Philadelphia
4079,2020,11,71,2043,Philadelphia
4080,2020,11,41,1175,Philadelphia
